ID,PROVINCE_CODE,PROVINCE,CITY_CODE,CITY,MAGNETIC ANOMALY,LITOLOGI_CODE,LITOLOGI,MINERAL_CODE,MINERAL_POTENTIAL,INFORMATION,DATA_SOURCE,EASTING,NORTHING,LAT,LON
127,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Tidak ada data kadar Al2O3,"PT Telaga Bintang Jaya (192/KPTS/VI/2010), Laporan RKAB Tahun 2019 (tabulasi M",690488.7339,49588.96606,-0.439448816,104.4140625
128,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Bukit Merah Indah, Laporan 2011",690488.7339,49588.96606,0.703107352,103.5351562
129,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Bukit Merah Indah, Laporan 2011",690488.7339,49588.96606,0.703107352,103.6230469
130,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Bukit Merah Indah, Laporan 2011",690488.7339,49588.96606,0.878871783,103.4472656
131,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Bukit Merah Indah, Laporan 2011",690488.7339,49588.96606,0.615222552,103.6230469
132,21,Kepulauan Riau,,Bintan Timur,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Kereta Kencana BangunAntam Resourceindo, 2015",690488.7339,49588.96606,0.878871783,104.5019531
133,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar Al2O3 45%","PT Wahana Karya Suksesindo, Laporan Tahun 2013",690488.7339,49588.96606,0.878871783,104.5898437
134,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Antam, Annual Report 2006",690488.7339,49588.96606,0.878871783,104.6777344
135,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Antam, Annual Report 2006",690488.7339,49588.96606,0.790990498,104.5898437
136,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Tunggal Ulung Makmur, 2015",690488.7339,49588.96606,0.878871783,104.6777344
137,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Antam, Laporan",690488.7339,49588.96606,-0.263670944,104.5019531
138,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Tidak ada data kadar Al2O3,"PT Telaga Bintan Jaya (202/KPTS/VI/2010), Laporan RKAB 2019 (tabulasi Minerba)",690488.7339,49588.96606,-0.439448816,104.4140625
139,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Telaga Bintan Jaya, Laporan 2013",690488.7339,49588.96606,-0.439448816,104.3261719
140,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,"Laterit, kadar Al2O3 52,5%","PT Telaga Bintan Jaya (200/KPTS/VI/2010), Laporan RKAB 2019 (Tabulasi Ditjen M",690488.7339,49588.96606,-0.439448816,104.3261719
141,21,Kepulauan Riau,,Bintan Timur,,,,3,Bauksit,Tidak ada data kadar Al2O3,"PT Telaga Bintan Jaya, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,0.966751,104.5019531
142,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Impian Cipta Bintan Sukses, 2013",690488.7339,49588.96606,-0.527336305,104.3261719
143,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Plaser dengan kadar Sn 85-95%,"PT Duta Buana Resources, 2013",690488.7339,49588.96606,-0.263670944,104.8535156
144,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Plaser dengan kadar Sn 85-95%,"PT Sanmas Mekar Abadi, 2013",690488.7339,49588.96606,-0.087890591,104.6777344
145,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Plaser dengan kadar Sn 85-95%,"PT Sanmas Mekar Abadi, 2013",690488.7339,49588.96606,2.68E-11,104.5898437
146,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Impian Cipta Bintan Sukses, 2013",690488.7339,49588.96606,-0.615222552,104.3261719
147,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Antam, Laporan",690488.7339,49588.96606,-0.439448816,104.4140625
148,21,Kepulauan Riau,,Tanjung Pinang,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2=0,5%,Al2O3=49%,SiO2=8,2%","PT Kereta Kencana Bangun, 2015",690488.7339,49588.96606,0.966751,104.5019531
149,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,Plaser dengan kadar Al2O3=25-30%,"PT. Tunas Jaya Tanamas, 2015",690488.7339,49588.96606,0.878871783,103.4472656
150,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Aneka Alam Anugerah, Laporan Tahun 2013",690488.7339,49588.96606,0.703107352,103.5351562
151,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,Plaser dengan kadar Al2O3=25-30%,"PT Tunas Jaya Tanamas, 2015",690488.7339,49588.96606,0.790990498,103.5351562
152,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,Plaser dengan kadar Al2O3=25-30%,"PT Aneka Alam Anugearh, 2015",690488.7339,49588.96606,0.790990498,103.4472656
153,21,Kepulauan Riau,,Bintan Timur,,,,3,Bauksit,Tidak ada data kadar Al2O3,"PT Gunung Bintan Abadi, Laporan RKAB Tahun 2018 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,0.966751,104.4140625
154,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Laterit dengan kadar Al2O3 30,11% s.d. 46,78","PT Tanjung Air Berani, Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.790990498,103.4472656
155,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar Al2O3 45%","PT Lobindo Nusa Persada, Laporan RKAB Tahun 2018",690488.7339,49588.96606,0.878871783,104.5019531
156,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Harita Prima Abadi Mineral, Laporan 30 Juni 2011",690488.7339,49588.96606,-2.460181181,110.2148437
157,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%.","PT Danpac Resources, 2009",690488.7339,49588.96606,-2.108898659,112.5
158,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","Pusat Sumber Daya Geologi, Laporan SDG, Laporan Eksplorasi Umum Mineral Logam",690488.7339,49588.96606,-2.372368709,110.2148437
159,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","Pusat Sumber Daya Geologi, Laporan SDG, Laporan Eksplorasi Umum Mineral Logam",690488.7339,49588.96606,-2.460181181,110.2148437
160,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Kadar Al2O3 41,2% s.d. 58%","PT Parenggean Makmur Sejahtera, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.108898659,113.0273437
161,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Kendawangan Putra Lestari, Laporan 2015",690488.7339,49588.96606,-2.372368709,110.3027344
162,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Kendawangan Putra Lestari, Laporan 2015",690488.7339,49588.96606,-2.28455066,110.3027344
163,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Kendawangan Putra Lestari, Laporan 2015",690488.7339,49588.96606,-2.196727242,110.3027344
164,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Harita Prima Abadi Mineral, Laporan 30 Juni 2011",690488.7339,49588.96606,-2.372368709,110.2148437
165,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Putra Alam Lestari, Laporan 2015",690488.7339,49588.96606,-2.372368709,110.3027344
166,61,Kalimantan Barat,,Ketapang dan S,,,,3,Bauksit,"Laterit kadar Al2O3 44,4%, SiO2 2,7%.","PT Kalimantan Berkah Inti Tambang, Laporan 2015",690488.7339,49588.96606,-2.372368709,110.7421875
167,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Harita Prima Abadi Mineral, Laporan 30 Juni 2011",690488.7339,49588.96606,-2.372368709,110.3027344
168,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 48,48% s.d. 51,65%.","PT Cita Mineral Investindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provi",690488.7339,49588.96606,-2.28455066,110.7421875
169,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Baniran Alumina Cempaga, Laporan 2015",690488.7339,49588.96606,-2.196727242,112.9394531
170,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Bumi Pertiwi Energy, 2015",690488.7339,49588.96606,-2.635788574,112.3242187
171,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Fajar Mentaya Abadi, Laporan 2015",690488.7339,49588.96606,-2.196727242,113.0273437
172,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,,"PT Bukit Betung Sejahtera, Laporan Studi Kelayakan Tahun 2015",690488.7339,49588.96606,-2.108898659,110.9179687
173,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,Kadar Al2O3 48%,PT Sylva Sari. Laporan RKAB Tahun 2019,690488.7339,49588.96606,-2.28455066,112.6757812
174,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit, tidak ada data kadar Al2O3","PT Putra Alam Lestari, Laporan RKAB Tahum 2016 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-2.372368709,110.2148437
175,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 51,21% s.d. 52,54%.","PT Cita Mineral Investindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provi",690488.7339,49588.96606,-2.28455066,110.8300781
176,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 48,14% s.d. 49,88%.","PT Cita Mineral Investindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provi",690488.7339,49588.96606,-2.196727242,110.7421875
177,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%.","PT Citra Mentaya Mandiri, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.108898659,112.9833984
178,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Indonesia Batubauksit Bajarau, Laporan RPT Tahun 2017",690488.7339,49588.96606,-2.021065119,112.8076172
179,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Duta Borneo Pratama, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.152813583,112.9833984
180,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Billy Indonesia, 2015",690488.7339,49588.96606,-2.021065119,112.8076172
181,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Eximart Indonesia Sejahtera, 2015",690488.7339,49588.96606,-1.362176347,114.2138672
182,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%.","PT Danpac Resources, 2009",690488.7339,49588.96606,-2.108898659,112.4560547
183,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Kadar Al2O3 41,2% s.d. 58%","PT Parenggean Makmur Sejahtera, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.108898659,112.9833984
184,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Baniran Alumina Cempaga, Laporan 2015",690488.7339,49588.96606,-2.152813583,112.9394531
185,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Bumi Pertiwi Energy, 2015",690488.7339,49588.96606,-2.679686616,112.3242187
186,62,Kalimantan Tengah,,Kotawaringin T,,,,3,Bauksit,"Laterit kadar Al2O3 43,33%, SiO2 2,7%","PT Fajar Mentaya Abadi, Laporan 2015",690488.7339,49588.96606,-2.152813583,113.0273437
187,19,Kepulauan Bangka Belitung,,Bangka,,,,3,Bauksit,Plaser dengan kadar Al2O3 25-30%,Subdit. Konservasi Dit. Teknik Pertambangan 1979. Endapan Bauksit di Indonesia,690488.7339,49588.96606,-1.71361166,106.0400391
188,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Antam, Annual Report 2006",690488.7339,49588.96606,0.834931386,104.5458984
189,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Plaser dengan kadar Sn 85-95%,PT Timah,690488.7339,49588.96606,-0.175780974,104.5458984
190,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","Pusat Sumber Daya Geologi, Laporan Kegiatan KP Konservasi Tahun 2007",690488.7339,49588.96606,0.834931386,104.6337891
191,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit, pelapukan dari batuan asam dengan kadar Al2O3 45%","PT Lobindo Nusa Persada (226/IV/2011), Laporan RKAB Tahun 2018",690488.7339,49588.96606,0.834931386,104.5898437
192,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Plaser dengan kadar Sn 85-95%,"PT Sumber Prima Lestari, Laporan 2012",690488.7339,49588.96606,-0.395504672,104.1943359
193,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Tidak ada data kadar Al2O3,"PT Telaga Bintang Jaya (192/KPTS/VI/2010), Laporan RKAB Tahun 2019 (tabulasi M",690488.7339,49588.96606,-0.483392703,104.3701172
194,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Bukit Merah Indah, Laporan 2011",690488.7339,49588.96606,0.659165146,103.5791016
195,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Bukit Merah Indah, Laporan 2011",690488.7339,49588.96606,0.703107352,103.5791016
196,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar Al2O3 45%","PT Wahana Karya Suksesindo, Laporan Tahun 2013",690488.7339,49588.96606,0.834931386,104.5898437
197,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Antam, Annual Report 2006",690488.7339,49588.96606,0.834931386,104.6337891
198,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Antam, Annual Report 2006",690488.7339,49588.96606,0.878871783,104.6337891
199,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Antam, Annual Report 2006",690488.7339,49588.96606,0.790990498,104.6337891
200,21,Kepulauan Riau,,Bintan,,,,3,Bauksit,"Laterit,pelapukan dari batuan asam dengan kadar TiO2 0,5%, Al2O3 49%, SiO2 8,2%","PT Tunggal Ulung Makmur, 2015",690488.7339,49588.96606,0.834931386,104.6337891
201,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Antam, Laporan",690488.7339,49588.96606,-0.30761571,104.4580078
202,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Tidak ada data kadar Al2O3,"PT Telaga Bintan Jaya (202/KPTS/VI/2010), Laporan RKAB 2019 (tabulasi Minerba)",690488.7339,49588.96606,-0.395504672,104.4580078
203,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Telaga Bintan Jaya, Laporan 2013",690488.7339,49588.96606,-0.483392703,104.2822266
204,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,"Laterit, kadar Al2O3 52,5%","PT Telaga Bintan Jaya (200/KPTS/VI/2010), Laporan RKAB 2019 (Tabulasi Ditjen M",690488.7339,49588.96606,-0.483392703,104.3261719
205,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Impian Cipta Bintan Sukses, 2013",690488.7339,49588.96606,-0.483392703,104.3701172
206,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Plaser dengan kadar Sn 85-95%,"PT Duta Buana Resources, 2013",690488.7339,49588.96606,-0.219726024,104.8095703
207,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,Plaser dengan kadar Sn 85-95%,"PT Sanmas Mekar Abadi, 2013",690488.7339,49588.96606,-0.043945308,104.6337891
208,21,Kepulauan Riau,,Lingga,,,,3,Bauksit,,"PT Impian Cipta Bintan Sukses, 2013",690488.7339,49588.96606,-0.571279597,104.3701172
209,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,Plaser dengan kadar Al2O3=25-30%,"PT. Tunas Jaya Tanamas, 2015",690488.7339,49588.96606,0.834931386,103.4912109
210,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Kadar Al2O3 48,89%","PT Aneka Alam Anugerah, Laporan Tahun 2013",690488.7339,49588.96606,0.659165146,103.5791016
211,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,Plaser dengan kadar Al2O3=25-30%,"PT Tunas Jaya Tanamas, 2015",690488.7339,49588.96606,0.834931386,103.4912109
212,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,Plaser dengan kadar Al2O3=25-30%,"PT Aneka Alam Anugearh, 2015",690488.7339,49588.96606,0.834931386,103.4912109
213,21,Kepulauan Riau,,Karimun,,,,3,Bauksit,"Laterit dengan kadar Al2O3 30,11% s.d. 46,78","PT Tanjung Air Berani, Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.834931386,103.4912109
214,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Harita Prima Abadi Mineral, Laporan 30 Juni 2011",690488.7339,49588.96606,-2.416275655,110.2148437
215,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","Pusat Sumber Daya Geologi, Laporan SDG, Laporan Eksplorasi Umum Mineral Logam",690488.7339,49588.96606,-2.416275655,110.1708984
216,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Kendawangan Putra Lestari, Laporan 2015",690488.7339,49588.96606,-2.372368709,110.3466797
217,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Kendawangan Putra Lestari, Laporan 2015",690488.7339,49588.96606,-2.28455066,110.3466797
218,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Kendawangan Putra Lestari, Laporan 2015",690488.7339,49588.96606,-2.240639609,110.2587891
219,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Harita Prima Abadi Mineral, Laporan 30 Juni 2011",690488.7339,49588.96606,-2.328460369,110.2587891
220,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Putra Alam Lestari, Laporan 2015",690488.7339,49588.96606,-2.328460369,110.3027344
221,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar 31,34% Al2O3; 2,71%SiO2","PT Harita Prima Abadi Mineral, Laporan 30 Juni 2011",690488.7339,49588.96606,-2.416275655,110.3027344
222,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 48,48% s.d. 51,65%.","PT Cita Mineral Investindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provi",690488.7339,49588.96606,-2.240639609,110.7421875
223,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,,"PT Bukit Betung Sejahtera, Laporan Studi Kelayakan Tahun 2015",690488.7339,49588.96606,-2.064982496,110.9619141
224,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit, tidak ada data kadar Al2O3","PT Putra Alam Lestari, Laporan RKAB Tahum 2016 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-2.328460369,110.2148437
225,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 51,21% s.d. 52,54%.","PT Cita Mineral Investindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provi",690488.7339,49588.96606,-2.28455066,110.7861328
226,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 48,14% s.d. 49,88%.","PT Cita Mineral Investindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provi",690488.7339,49588.96606,-2.196727242,110.7861328
227,61,Kalimantan Barat,,Pontianak,,,,3,Bauksit,"Laterit kadar Al2O3 41,42% s.d. 44,49%","PT Antam, Tbk, Laporan Studi Kelayakan Tambang Tahun 2019",690488.7339,49588.96606,0.395504672,109.2041016
228,61,Kalimantan Barat,,Landak,,,,3,Bauksit,"Laterit kadar Al2O3 41,58% s.d. 48,10%","PT Antam, Tbk, Laporan Studi Kelayakan Tambang Tahun 2019",690488.7339,49588.96606,0.615222552,109.3798828
229,61,Kalimantan Barat,,Landak,,,,3,Bauksit,"Laterit (wmt) dengan kadar Al2O3 43,36% s.d. 44,2%","PT Borneo Edo International, Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.483392703,109.4238281
230,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 39,9%","PT Karya Utama Tambang Jaya, Laporan 30 Juni 2011",690488.7339,49588.96606,-0.483392703,110.3027344
231,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 50,45%, SiO2 6,80%.","PT Cita Mineral Investindo, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provi",690488.7339,49588.96606,-1.230374177,110.5224609
232,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,Tidak ada data kadar Al2O3,"PT Rejeki Jaya Mandiri, Laporan Studi Kelayakan Tahun",690488.7339,49588.96606,-1.230374177,110.7861328
233,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3 46,86%,","PT Antam, Tbk, Unit Bisnis Pertambangan Bauksit, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-0.131835821,110.0830078
234,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3 41,96% s.d. 42%","PT Mega Citra Utama, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-0.175780974,110.3466797
235,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,,"PT Antam, Tbk, Unit Bisnis Pertambangan Bauksit, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-0.30761571,110.1708984
236,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3 51,34%, SiO2 6,39%.",presentase bauksit Jan. 2006,690488.7339,49588.96606,-0.351560294,110.0830078
237,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3 47,5 - 47,3 % SiO2=7,6%, Lap. s.d. Desember 2003","PT Bintangar Maju Abadi, 2012",690488.7339,49588.96606,0.043945308,110.0830078
238,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 48% s.d. 51,7%","PT Labai Pertiwi Tambang, Laporan 30 Juni 2011",690488.7339,49588.96606,-0.483392703,110.1708984
239,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3 46,86%,","PT Danpac Resources, Laporan Eksplorasi",690488.7339,49588.96606,0.043945308,109.8632812
240,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3 46,86%,","PT Antam, Annual Report 2006",690488.7339,49588.96606,-0.087890591,110.0830078
241,61,Kalimantan Barat,,Landak,,,,3,Bauksit,"Laterit kadar Al2O3 46,01% dan 48,75%","PT Mekko Metal Mining, Laporan Studi Kelayakan Tahun 2012",690488.7339,49588.96606,0.131835821,109.9072266
242,61,Kalimantan Barat,,Landak,,,,3,Bauksit,"Laterit kadar Al2O3 46,86%,","PT Bukit Merah Indah, Laporan 2011",690488.7339,49588.96606,0.659165146,109.5996094
243,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3 46,86%,","PT Antam, Tbk, Unit Bisnis Pertambangan Bauksit, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-0.043945308,110.2148437
244,61,Kalimantan Barat,,Landak,,,,3,Bauksit,"Laterit kadar Al2O3 45%,","PT Dwimitra Enggang Khatulistiwa, Annual Report 2018 (31 Desember 2018), http:",690488.7339,49588.96606,0.439448816,109.3798828
245,61,Kalimantan Barat,,Landak,,,,3,Bauksit,"Laterit (wmt) kadar Al2O3 43,65%,","PT Gunung Kendaik, Annual Report 2018 (31 Desember 2018), http://www.antam.com",690488.7339,49588.96606,0.659165146,109.3359375
246,61,Kalimantan Barat,,Sekadau,,,,3,Bauksit,"Laterit kadar Al2O3 47,5 - 47,3% SiO2 7,6%, Lap. s.d. Desember 2003","CV Agung Persada, 2015",690488.7339,49588.96606,0.527336305,111.2255859
247,61,Kalimantan Barat,,Sekadau,,,,3,Bauksit,"Laterit kadar Al2O3 47,5 - 47,3% SiO2 7,6%, Lap. s.d. Desember 2003","CV Agung Persada, 2015",690488.7339,49588.96606,0.439448816,111.0498047
248,61,Kalimantan Barat,,Ketapang,,,,3,Bauksit,"Laterit kadar Al2O3 50,45%, SiO2 6,80%.","PT Ketapang Karya Utama, Laporan HARITA BAUXITE MINERAL RESOURCES AND ORE RES",690488.7339,49588.96606,-1.493971307,110.6103516
249,61,Kalimantan Barat,,Landak,,,,3,Bauksit,"Laterit kadar Al2O3 46,86%,","PT Borneo Edo International, Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.395504672,109.5117187
250,61,Kalimantan Barat,,Sanggau,,,,3,Bauksit,"Laterit kadar Al2O3=46,86%,","PT Mahkota Karya Utama, Laporan2015",690488.7339,49588.96606,-0.043945308,110.0390625
